DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
2019-11-20,3:00:00,440.86,446.03,72.37,0.988,127.36,120.37,1460753.88,0.98,0.99,16.98,20.57,604534.69,0.74,0.77,175.16,193.48,82.71,0.9,53.81,64.51,27.65,0.9,102,113,52,-88.73,18.59,18.72,5.76,0.96,123.6,132.96,3845748.5,0.87,0.87,57.22,59.37,1621116.75,0.89,0.91,0,0,476783.22,1,1,74.47,104.83,578365.63,0.66,0.72,84.44,88.23,1968917.25,0.87,0.87,98.45,100.39,2996504.5,0.91,0.92,164.14,174.64,4724969.5,0.88,0.88,151.89,158.69,1958932.5,0.89,0.89,38.36,39.74,614084.69,0.9,0.9,143.82,350.65,5051192,0.38,0.4,30.78,36.46,718425.38,0.78,0.8,39.52,47.95,533891,0.77,0.77,1591,690,1745,0,0,0,172.73,456.06,4886205.5,0.99,1,,,,,
2019-11-20,4:00:00,451.79,465.23,76.8,0.986,138.19,130.35,1460884.75,0.98,0.99,17.91,21.28,604550.25,0.76,0.79,170.29,189.05,84.18,0.89,53.86,53.25,20.48,0.924,109,121,53,-90.07,20.24,16.96,5.92,0.94,121.72,130.67,3845864.25,0.87,0.87,56.46,58.87,1621171.38,0.89,0.91,0,0,476783.22,1,1,74.15,102.3,578439.19,0.68,0.75,84.49,88.9,1969000.13,0.87,0.87,96.23,98.45,2996596.5,0.91,0.92,156.86,168.2,4725128.5,0.87,0.87,146.44,153.2,1959077.88,0.89,0.89,38.77,46.8,614119.31,0.77,0.77,148.54,353.83,5051334.5,0.39,0.42,28.1,33.93,718456.13,0.77,0.78,35.8,45.57,533929.5,0.73,0.73,1595,675,1679,0,0,0,161.27,427.04,4886375.5,0.99,1,,,,,
2019-11-20,5:00:00,459.91,460.8,82.71,0.986,127.74,120.73,1461016,0.98,0.99,19.52,21.89,604567.88,0.81,0.83,172.5,194.95,87.14,0.9,54.68,61.95,28.16,0.912,107,117,50,-90.4,18.02,19.2,7.2,0.93,117.12,127.99,3845988,0.85,0.86,59.58,61.54,1621228.5,0.9,0.92,0,0,476783.22,1,1,71.65,97.7,578514.19,0.69,0.74,97.72,100.27,1969085.38,0.89,0.89,97.01,100.84,2996693.5,0.89,0.9,158.23,169.97,4725287,0.87,0.87,150.53,156.45,1959222.38,0.9,0.9,40.22,41.31,614157.06,0.9,0.91,137.98,344.75,5051477,0.37,0.39,25.47,31.92,718487.69,0.74,0.75,33.14,41.17,533966,0.75,0.75,1596,691,1755,0,0,0,164.85,435.82,4886544.5,0.99,1,,,,,
2019-11-20,6:00:00,472.17,503.63,79.75,0.986,129.4,122.91,1461147.5,0.98,0.99,24,29.28,604588.44,0.74,0.77,194.36,203.82,85.66,0.91,71.32,99.84,27.65,0.958,108,119,52,-90.16,18.3,15.36,5.12,0.94,123.13,135.04,3846108,0.86,0.86,63.08,64.9,1621285.88,0.91,0.92,0,0,476783.44,1,1,74.76,103.05,578590.88,0.68,0.74,95,98.18,1969184.38,0.89,0.89,95.64,99.95,2996790.5,0.89,0.9,162.85,174.94,4725442.5,0.88,0.88,137.77,143.96,1959366.63,0.9,0.9,30.7,34.58,614192.31,0.83,0.83,144.57,349.2,5051621.5,0.39,0.41,30.85,36.42,718518.63,0.79,0.81,35.04,43.04,534004,0.76,0.76,1603,681,1747,0,0,0,163.98,436.46,4886712.5,0.99,1,,,,,
2019-11-20,7:00:00,529.77,528.74,96,0.982,131.49,124.25,1461279.38,0.98,0.99,67.21,65.45,604626.63,0.93,0.96,188.01,206.77,82.71,0.92,97.33,96.77,32.26,0.946,150,160,59,-93.47,15.62,18.24,5.44,0.95,193.96,195.32,3846282.5,0.93,0.93,66.46,67.8,1621349.25,0.91,0.93,0,0,476783.47,1,1,78.28,106.52,578671.06,0.69,0.73,94.97,98.65,1969282.5,0.88,0.88,106.83,110.82,2996899,0.9,0.9,159.88,171.15,4725599,0.87,0.88,134.66,142.22,1959508.88,0.89,0.89,35.64,42.59,614230.56,0.78,0.78,186.75,391.25,5051804,0.44,0.49,49.54,51.03,718553.25,0.9,0.91,35.16,42.7,534041.38,0.77,0.77,1600,675,1717,0,0,0,172.84,456.95,4886887,0.99,1,,,,,
2019-11-20,8:00:00,523.57,544.98,94.52,0.984,135.14,128.03,1461411.63,0.98,0.99,23.48,28.63,604659,0.77,0.77,226.41,243.69,87.14,0.93,0,102.4,31.74,0,189,195,52,-96.07,15.73,20.96,6.72,0.96,166.84,170.14,3846430.5,0.92,0.92,78.58,78.47,1621425,0.93,0.95,7.31,8.1,476793.28,0.85,0.88,87.45,124.46,578753.81,0.66,0.71,104.24,105.09,1969382,0.91,0.91,127.28,127.4,2997019.25,0.93,0.94,199.77,227.33,4725762.5,0.83,0.83,169.7,176.53,1959672.5,0.9,0.9,46.32,50.05,614276.38,0.86,0.86,219.93,419.27,5052006,0.49,0.55,47.02,48.92,718592.5,0.9,0.91,33.4,44.47,534078.81,0.7,0.7,1608,685,1792,0,0,0,219.1,579.91,4887085,0.99,1,,,,,
2019-11-20,9:00:00,547.2,608.49,94.52,0.988,130.95,124,1461544,0.98,0.99,24.58,29.42,604687.31,0.78,0.79,258.76,296.86,93.05,0.95,110.8,116.22,36.86,0.95,173,181,55,-95.22,19.5,23.68,7.04,0.97,191.2,197.59,3846615.75,0.91,0.91,91.71,90.47,1621514.13,0.94,0.96,33.56,31.92,476803.59,0.99,0.99,87.48,119.27,578839.5,0.69,0.73,112.77,111.75,1969491.5,0.92,0.92,142.18,141.05,2997153.25,0.94,0.94,159.23,171.17,4725926,0.87,0.87,179.95,183.72,1959832.13,0.92,0.92,48.94,52.72,614327,0.86,0.87,247.08,445.07,5052231,0.52,0.58,36.96,41.05,718629.44,0.84,0.86,36.87,46.03,534113.13,0.75,0.75,1596,688,1766,0,0,0,240.23,634.65,4887314.5,0.99,1,,,,,
2019-11-20,10:00:00,560.34,571.57,100.43,0.986,129.4,122.46,1461677.63,0.98,0.99,24.23,29.04,604713.44,0.78,0.79,291.54,302.77,93.05,0.95,111.87,116.22,30.72,0.96,185,193,58,-95.41,19.09,19.2,7.04,0.94,223.06,226.85,3846826.25,0.93,0.93,98.86,96.32,1621608,0.96,0.97,26.53,25.63,476829.28,0.98,0.99,111.2,191.96,578963,0.55,0.68,112.89,112.79,1969602.13,0.91,0.92,176.92,183.81,2997317.5,0.9,0.9,171.5,180.86,4726090,0.89,0.89,184.9,191.17,1960005.75,0.91,0.91,57.97,61.85,614378.31,0.87,0.87,228.39,424.94,5052463.5,0.5,0.56,34.19,38.27,718666.94,0.83,0.84,38.16,46.88,534149.25,0.76,0.76,1591,690,1746,0,0,0,255.29,674.97,4887561.5,0.99,1,,,,,
2019-11-20,11:00:00,595.5,584.86,113.72,0.982,132.34,125.06,1461744.5,0.98,0.99,26.05,30.78,604726.69,0.79,0.8,258.46,273.23,84.18,0.95,110.08,132.1,40.45,0.95,202,210,62,-95.51,20.54,25.28,7.04,0.96,224.41,231.44,3846937.5,0.91,0.91,95.98,93.73,1621657.38,0.95,0.97,4.98,5.51,476834.41,0.85,0.89,90.95,125.05,579012.56,0.68,0.74,113.33,113.4,1969658.25,0.91,0.92,171.26,179.52,2997403.25,0.89,0.89,176.08,185.13,4726176.5,0.89,0.89,202.47,208.14,1960094.75,0.91,0.91,66.37,70.64,614405,0.87,0.88,238.02,434.26,5052582.5,0.51,0.58,28.76,34.27,718696.63,0.78,0.79,37.82,44.93,534167.81,0.78,0.79,1591,690,1746,0,0,0,255.29,674.97,4887561.5,0.99,1,,,,,
2019-11-20,12:00:00,576.3,587.82,112.25,0.984,129.92,123.47,1461878.63,0.98,0.99,24.18,29.09,604758.75,0.78,0.78,262.74,289.48,88.62,0.95,118.07,114.18,33.28,0.954,224,235,75,-94.82,22.19,21.28,7.04,0.94,196.76,198.75,3847167,0.93,0.94,100.27,98.17,1621757.13,0.96,0.97,13.7,13.69,476843.38,0.95,0.97,88.79,124.8,579101.19,0.67,0.73,115.99,115.27,1969771.13,0.92,0.93,163.1,171.73,2997574,0.89,0.89,181.09,190.18,4726352.5,0.9,0.9,172.38,177.48,1960271.63,0.91,0.91,86.74,91.04,614496.5,0.89,0.89,243.66,438.14,5052826,0.52,0.59,51.72,52.95,718734.94,0.91,0.93,27.72,35.99,534202.94,0.72,0.72,0,0,0,1794,760,1921,257.68,684.49,4888073.5,0.99,1,,,,,
2019-11-20,13:00:00,602.88,624.74,109.29,0.986,144.38,140.75,1462092.25,0.96,0.97,23.65,28.39,604809.88,0.79,0.79,268.5,286.52,88.62,0.95,118.78,125.44,36.35,0.956,225,232,63,-96.13,19.66,21.92,6.72,0.94,200.83,209.38,3847471.25,0.91,0.91,95.23,93.87,1621906.13,0.95,0.97,10.65,11.65,476855.47,0.87,0.92,88.21,119.8,579239,0.7,0.77,112.74,112.81,1969941.13,0.92,0.92,180.13,187.47,2997836.25,0.91,0.91,188.16,195.98,4726626,0.91,0.91,180.81,190.1,1960535.63,0.9,0.9,112.88,121.68,614613.31,0.88,0.88,249.46,443.86,5053200,0.53,0.6,32.87,37.01,718796.81,0.83,0.84,33.5,42.31,534254.5,0.75,0.75,0,0,0,1794,760,1921,257.68,684.49,4888073.5,0.99,1,,,,,
2019-11-20,14:00:00,587.22,598.15,103.38,0.986,143.94,139.77,1462238.13,0.97,0.97,47.34,48.49,604846.69,0.93,0.93,255.06,270.28,93.05,0.94,113.31,124.93,32.26,0.966,242,251,68,-96.15,21.84,24.16,6.72,0.96,195.13,202.78,3847684,0.91,0.92,99.01,97.13,1622005.13,0.96,0.97,6.61,7.75,476864.59,0.81,0.85,99.5,135.98,579332,0.7,0.76,111.8,112.18,1970053.38,0.92,0.92,139.46,139.68,2998005.75,0.94,0.94,195.46,203.2,4726814.5,0.91,0.91,182.86,190.87,1960720,0.91,0.91,50.08,53.44,614710.63,0.88,0.88,227.67,420.54,5053443.5,0.51,0.59,31.17,35.53,718831.44,0.82,0.83,35.61,44.84,534289.06,0.75,0.75,1498,632,1638,0,0,0,262.15,699.78,4888597,0.99,1,,,,,
2019-11-20,15:00:00,571.42,574.52,109.29,0.98,143.64,139.14,1462383,0.97,0.97,26.14,30.56,604877.38,0.81,0.81,251.37,293.91,94.52,0.95,111.87,106.5,28.16,0.962,252,262,76,-95.66,20.06,22.88,8.32,0.93,205.75,213.15,3847895.75,0.92,0.92,97.95,96.07,1622106.88,0.96,0.97,6.69,7.81,476872.44,0.81,0.85,89.59,123.43,579425.25,0.69,0.75,111.84,111.94,1970163.63,0.92,0.92,135.03,135.36,2998146,0.94,0.94,209.29,230.16,4727003,0.86,0.86,175.9,180.44,1960906.5,0.92,0.92,55.15,58.63,614764.44,0.88,0.88,227.37,418.99,5053677,0.51,0.59,52.43,55.18,718868.69,0.89,0.91,30.17,39.5,534322.13,0.72,0.72,1504,648,1674,0,0,0,268.42,714.67,4888859.5,0.99,1,,,,,
2019-11-20,16:00:00,560.64,587.82,97.48,0.988,132.15,125.4,1462524.63,0.99,0.99,27.71,31.84,604908.5,0.82,0.82,241.48,249.6,87.14,0.94,100.4,100.86,28.67,0.962,271,282,80,-95.79,21.55,19.2,7.36,0.93,176.11,180.18,3848110.75,0.92,0.92,98.38,95.52,1622207.63,0.96,0.97,8.23,9.16,476881.69,0.85,0.89,85.01,116.24,579511.94,0.69,0.75,112.55,111.77,1970274.75,0.92,0.93,135.6,135.91,2998287.5,0.93,0.94,197.05,204.36,4727195,0.91,0.91,186.04,192.4,1961093.25,0.91,0.91,46.56,50.57,614815.88,0.86,0.86,229.14,421.58,5053910,0.51,0.59,33.5,37.74,718906.63,0.83,0.85,33.52,41.39,534355.69,0.76,0.76,1600,696,1731,0,0,0,252.68,670.74,4889114.5,0.99,1,,,,,
2019-11-20,17:00:00,555.18,546.46,103.38,0.982,149.89,145,1462666.13,0.97,0.98,27.6,31.81,604938.44,0.78,0.82,246.79,258.46,87.14,0.94,99.33,102.91,33.28,0.94,301,312,87,-95.99,21.63,21.6,4.8,0.98,174.82,180.92,3848304.5,0.92,0.92,92.25,90.85,1622305.13,0.96,0.97,6.87,7.8,476888.34,0.84,0.87,84.62,116.07,579599.25,0.69,0.74,115.38,115.03,1970386.75,0.93,0.93,131.55,132.94,2998422.5,0.93,0.94,201.84,209.51,4727393,0.91,0.91,199.57,202.42,1961285.63,0.93,0.93,54.08,55.85,614865.88,0.91,0.91,232.24,425.13,5054140.5,0.51,0.59,32.1,37.18,718940.13,0.81,0.83,52.53,57.26,534403.44,0.87,0.87,1596,673,1756,0,0,0,247.4,660.3,4889361,0.99,1,,,,,
2019-11-20,18:00:00,564.48,564.18,107.82,0.984,154.15,149,1462804.88,0.97,0.98,39.19,40.76,604970.13,0.88,0.91,239.11,245.17,79.75,0.95,92.88,89.6,25.09,0.958,262,271,75,-96.19,21.6,19.36,7.2,0.94,176.33,181.23,3848475.25,0.92,0.92,86.34,85.01,1622400.13,0.95,0.97,8.31,8.72,476896.38,0.9,0.93,77.64,105.6,579681.38,0.7,0.75,110.45,110.57,1970501.5,0.92,0.92,136.81,139.88,2998552.25,0.92,0.93,193.3,199.94,4727594.5,0.91,0.91,174.48,179.25,1961483.75,0.92,0.92,35.92,42.22,614912.06,0.8,0.8,232.46,425.5,5054366,0.51,0.59,33.86,37.86,718977.81,0.84,0.85,54.71,59.2,534455,0.87,0.87,1594,675,1734,0,0,0,217.23,578.63,4889586.5,0.99,1,,,,,
2019-11-20,19:00:00,549.42,577.48,96,0.986,131.48,124.82,1462944.25,0.98,0.99,40.83,42.48,605000.25,0.87,0.91,228.18,240.74,82.71,0.94,83.15,90.62,30.21,0.946,243,254,77,-95.44,16.9,20.16,5.12,0.98,178.87,183.73,3848646.25,0.92,0.92,94.76,93.2,1622495,0.95,0.96,5.68,5.86,476902.94,0.92,0.93,80.94,115.18,579761.25,0.66,0.72,113.03,115.79,1970614.25,0.9,0.9,124.87,126.51,2998679,0.92,0.93,205.87,210.83,4727801,0.92,0.92,193.96,195.61,1961672.88,0.93,0.93,48.86,51.32,614954.75,0.89,0.89,204.67,397.16,5054579,0.48,0.55,37.48,41.65,719012.69,0.84,0.86,52.83,55.93,534508.31,0.89,0.89,1603,678,1762,0,0,0,205.13,544.86,4889801,0.99,1,,,,,
2019-11-20,20:00:00,516.78,521.35,97.48,0.982,136.35,130.05,1463075.63,0.99,0.99,39.25,41.17,605030.69,0.87,0.9,230.84,237.78,82.71,0.94,61.18,56.32,19.46,0.934,262,272,78,-95.65,19.44,26.24,6.56,0.97,128.93,139.79,3848804.5,0.87,0.88,88.65,87.95,1622584.13,0.95,0.96,7.53,7.88,476910.63,0.91,0.93,76.22,103.75,579842.88,0.7,0.75,99.08,99.93,1970725.88,0.92,0.92,115.42,119.07,2998797.5,0.91,0.92,209.01,214.49,4728012,0.92,0.93,195.81,201.63,1961865.88,0.92,0.92,47.82,50.45,615003.5,0.89,0.89,206.25,405.68,5054789,0.48,0.53,29.98,35.46,719044.06,0.8,0.82,52.57,55.82,534563.38,0.89,0.89,1590,662,1761,0,0,0,197.16,527.12,4890006,0.99,1,,,,,
2019-11-20,21:00:00,508.06,499.2,81.23,0.986,127.44,120.62,1463206.38,0.98,0.99,25.61,30.07,605059.44,0.78,0.8,214.15,224.49,87.14,0.92,54.17,59.39,23.04,0.916,249,261,81,-95.03,18.59,18.72,5.28,0.97,126.95,135.48,3848932,0.88,0.88,79.78,78.87,1622669.88,0.94,0.96,8.03,8.38,476917.28,0.9,0.92,81.14,108.75,579923.88,0.7,0.75,82.48,85.32,1970827.5,0.88,0.88,116.05,119.18,2998913.5,0.91,0.92,215.13,220.98,4728223,0.91,0.92,197.39,198.98,1962060.5,0.93,0.93,48.04,52.61,615050.94,0.85,0.85,199.35,402.39,5054992,0.46,0.51,29,34.91,719074.25,0.77,0.79,48.24,50.11,534616.94,0.9,0.9,1605,683,1770,0,0,0,193.83,513.02,4890202.5,0.99,1,,,,,
2019-11-20,22:00:00,494.77,493.29,76.8,0.986,130.48,123.6,1463338,0.98,0.99,21.23,26.68,605089.63,0.74,0.75,194.95,205.29,82.71,0.92,53.09,57.34,23.04,0.926,244,257,85,-94.23,18.99,20.32,5.28,0.97,119.04,132.41,3849048.5,0.84,0.85,70.68,70.35,1622745.63,0.94,0.95,5.21,5.68,476924.38,0.86,0.89,81.89,110.89,580008.19,0.69,0.75,89.64,91.33,1970907.75,0.9,0.9,109.44,112.29,2999021.25,0.91,0.92,203.3,208.29,4728435,0.92,0.92,178.56,180.89,1962247.13,0.93,0.93,49.26,52.86,615098.5,0.87,0.87,191.19,393.15,5055186,0.45,0.5,37.91,42.75,719105.25,0.83,0.86,50.45,53.8,534668.5,0.88,0.88,1599,670,1728,0,0,0,205.72,545.21,4890389,0.99,1,,,,,
2019-11-20,23:00:00,456.52,443.08,69.42,0.986,133.93,126.16,1463468.63,0.98,0.99,12.59,17.81,605108.06,0.66,0.66,191.11,208.25,85.66,0.91,51,59.9,21.5,0.912,217,228,72,-94.84,20.43,25.44,5.28,0.98,121.68,132.04,3849168.75,0.86,0.86,58.62,60.3,1622812,0.9,0.92,6.86,7.43,476929.5,0.86,0.89,81.62,109.78,580091.19,0.7,0.74,80.59,83.21,1970989.5,0.88,0.88,92.01,95.52,2999119.25,0.89,0.91,202.94,208.42,4728646.5,0.91,0.91,179.21,181.63,1962425.25,0.92,0.92,38.13,41.09,615143.63,0.86,0.87,156.81,361.94,5055348,0.4,0.43,33.62,38.98,719136.56,0.8,0.83,49.91,53.1,534719.06,0.87,0.88,1604,678,1745,0,0,0,173.63,457.79,4890570,0.99,1,,,,,
2019-11-21,0:00:00,449.58,451.94,75.32,0.986,128.08,121.34,1463600.5,0.98,0.99,15.07,19.11,605122.31,0.74,0.74,187.86,199.38,84.18,0.91,55.5,65.02,27.65,0.904,141,153,62,-91.54,17.89,22.4,5.28,0.97,119.07,128.69,3849293.25,0.87,0.87,65.72,66.83,1622877.38,0.92,0.93,2,2.34,476934.28,0.81,0.83,76.35,104.52,580172.63,0.69,0.76,81.47,83.73,1971070.25,0.89,0.89,108.52,109.43,2999221,0.92,0.94,208.77,214.88,4728850,0.91,0.91,168.76,173.91,1962589.38,0.91,0.91,45.12,46.33,615188.5,0.91,0.91,143.95,343.54,5055500,0.39,0.42,31.93,37.32,719167.38,0.8,0.82,40.64,46.63,534754.06,0.81,0.82,1605,686,1748,0,0,0,184.58,488.18,4890752.5,0.99,1,,,,,
2019-11-21,1:00:00,446.47,447.51,72.37,0.986,136.31,129.32,1463731.5,0.98,0.99,15.02,18.93,605138.19,0.74,0.75,182.25,197.91,85.66,0.9,55.71,64.51,26.11,0.914,136,147,59,-91.09,19.73,23.84,5.44,0.97,125.51,135.13,3849419,0.87,0.87,58.74,61.21,1622941.63,0.89,0.91,0,0,476934.34,1,1,79.2,109,580250.75,0.68,0.74,80.29,83.07,1971150.38,0.88,0.89,101,104.26,2999320.5,0.9,0.91,182.85,190.86,4729040.5,0.9,0.9,157.57,161.53,1962747.25,0.91,0.92,42.43,43.27,615232.13,0.91,0.92,145.93,348.16,5055646.5,0.39,0.42,25.4,31.87,719197.94,0.74,0.75,42.9,49.67,534789,0.81,0.81,1597,684,1752,0,0,0,178.45,471.9,4890932,0.99,1,,,,,
2019-11-21,2:00:00,437.91,482.95,67.94,0.99,131.84,125.11,1463862.5,0.98,0.99,14.24,18.53,605154,0.72,0.72,177.82,196.43,88.62,0.89,54.68,60.42,23.04,0.92,134,146,61,-90.72,19.26,22.24,5.44,0.97,120.64,129.24,3849542.25,0.87,0.88,55.51,58.21,1623000.13,0.89,0.91,0,0,476934.38,1,1,75.64,108.02,580326.38,0.66,0.72,76.9,80.21,1971229.38,0.87,0.88,104.89,106.64,2999419.75,0.91,0.92,177.71,185.9,4729219.5,0.9,0.9,150.45,154.06,1962900.75,0.91,0.91,37.32,38.63,615274.56,0.9,0.9,145.06,347.65,5055792.5,0.39,0.41,36.49,41.25,719227.06,0.82,0.84,33.53,41.49,534823.69,0.75,0.75,1599,683,1752,0,0,0,179.22,472.85,4891108.5,0.99,1,,,,,
2019-11-21,3:00:00,450.31,456.37,78.28,0.986,131.37,124.97,1463993.88,0.98,0.99,19.63,21.99,605170.25,0.83,0.84,173.1,197.91,90.09,0.89,53.4,61.95,21.5,0.922,99,110,51,-88.85,20.21,18.88,5.44,0.97,125.94,135.08,3849666,0.88,0.88,59.18,62.05,1623058,0.89,0.91,0,0,476934.38,1,1,74.95,104.98,580399.63,0.67,0.72,77.05,80.41,1971308.13,0.88,0.88,99.2,101.96,2999518.25,0.91,0.92,164.83,175.38,4729388.5,0.88,0.88,150.97,156.68,1963051,0.9,0.9,40.08,42.43,615317.75,0.88,0.89,145.36,350.22,5055937.5,0.39,0.41,29.11,34.95,719258.69,0.78,0.8,35.34,42.81,534861.44,0.77,0.77,1596,678,1741,0,0,0,185.1,489.53,4891285.5,0.99,1,,,,,
2019-11-21,4:00:00,451.94,454.89,79.75,0.986,137.82,130.89,1464124.88,0.98,0.99,17.71,20.98,605187.81,0.79,0.79,176.79,199.38,85.66,0.9,50.89,54.78,19.97,0.93,107,119,55,-89.11,18.98,16.64,5.44,0.94,117.7,126.94,3849787.5,0.87,0.87,60.21,62.49,1623115.13,0.9,0.91,0,0,476934.38,1,1,71.32,98.83,580473.38,0.68,0.74,77.87,81.39,1971384.5,0.87,0.88,101.34,103.23,2999614.5,0.91,0.93,167.55,178.49,4729553,0.88,0.88,148.25,156.71,1963197.88,0.89,0.89,40.3,41.14,615358.56,0.91,0.92,146.38,351.01,5056083.5,0.39,0.41,29.52,35.48,719288.88,0.78,0.8,36.77,44.6,534898.38,0.77,0.77,1601,676,1725,0,0,0,184.17,487.53,4891461,0.99,1,,,,,
2019-11-21,5:00:00,470.55,468.18,81.23,0.984,128.05,121.93,1464255.5,0.98,0.99,15.26,18.87,605204.75,0.76,0.76,175.9,192,87.14,0.89,53.3,64,25.09,0.904,108,118,50,-90.3,18.96,16.8,5.28,0.93,127.86,137.21,3849913.25,0.88,0.88,55.07,58.28,1623171.88,0.88,0.9,0,0,476934.38,1,1,71.88,99.62,580546.88,0.68,0.74,103.31,104.93,1971466,0.9,0.91,92.26,96.52,2999713.75,0.89,0.9,158.31,170.63,4729713.5,0.87,0.87,132.54,141.34,1963343.38,0.88,0.88,40.16,42.43,615401.25,0.88,0.89,144.19,346.65,5056229,0.39,0.42,29.69,35.26,719319.81,0.79,0.8,37.64,44.26,534937.75,0.8,0.8,1596,680,1759,0,0,0,210.73,557.45,4891638,0.99,1,,,,,
2019-11-21,6:00:00,465.97,491.82,76.8,0.988,128.95,122.47,1464386.88,0.98,0.99,20.74,26.59,605225.06,0.73,0.73,190.97,215.63,87.14,0.91,72.96,85.5,31.74,0.926,103,114,51,-89.53,18.27,17.44,5.28,0.94,123.93,135.77,3850037.75,0.86,0.86,53.89,58.03,1623229.63,0.87,0.88,0,0,476934.59,1,1,73.78,101.19,580622.44,0.69,0.74,100.97,103.28,1971568.75,0.89,0.9,107.89,112.51,2999814.25,0.89,0.9,161.75,173.11,4729871.5,0.88,0.88,133.75,140.78,1963486.63,0.89,0.89,28.22,32.62,615435.88,0.81,0.81,147.02,351.65,5056379.5,0.39,0.42,36.17,41.25,719350.75,0.82,0.85,35.86,43.71,534977.06,0.77,0.77,1597,683,1806,0,0,0,183.34,484.3,4891815.5,0.99,1,,,,,
2019-11-21,7:00:00,499.64,519.88,85.66,0.986,137.98,131.39,1464517.75,0.98,0.99,25.09,30.11,605255.25,0.78,0.79,190.08,205.29,85.66,0.91,88.68,90.11,27.14,0.954,162,172,60,-94.19,20.3,20.64,5.28,0.97,217.08,221.3,3850188.75,0.93,0.93,67.75,68.77,1623292,0.92,0.94,3.97,4.98,476935.16,0.75,0.79,80.9,114.68,580703,0.67,0.72,98.76,102.04,1971670.5,0.89,0.89,124.87,127.13,2999931.75,0.92,0.93,157.35,168.92,4730030.5,0.88,0.88,170.1,173.12,1963632,0.93,0.93,37.36,43.9,615472.69,0.8,0.8,194.73,396.24,5056569.5,0.46,0.51,29.98,34.78,719386.31,0.81,0.82,33.08,40.95,535013.25,0.76,0.76,1602,683,1774,0,0,0,188.52,500.96,4892000,0.99,1,,,,,
2019-11-21,8:00:00,517.07,511.02,93.05,0.984,133.64,126.96,1464649.88,0.98,0.99,25.18,29.76,605284.94,0.79,0.8,226.12,251.08,91.57,0.93,100.35,107.52,36.86,0.936,200,207,56,-96.31,22.82,24.16,6.56,0.96,198.87,204.44,3850396.25,0.92,0.92,85.9,84.97,1623368.63,0.94,0.96,4.06,4.86,476941.66,0.79,0.82,87.11,119.33,580787.13,0.69,0.73,102.98,103.84,1971771.88,0.91,0.91,142.25,141.46,3000063.5,0.94,0.95,168.41,179.53,4730196.5,0.88,0.88,172.44,177.24,1963798.13,0.91,0.91,53.32,57.41,615518.5,0.87,0.87,213.59,411.87,5056778.5,0.48,0.54,35.91,40.39,719423,0.83,0.86,32.88,43.72,535049.44,0.7,0.7,1602,684,1762,0,0,0,215.7,569.45,4892203,0.99,1,,,,,
