DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (KW)
2019-02-17,6:00:00,452.53,460.8,66.46,99,3.78,139.62,806228.31,0.03,22.88,28.64,449284.56,0.75,161.13,180.18,82.71,88.8,65.02,68.61,26.11,92.6,106,111,37,-94.37,17.55,19.68,5.28,96.2,146.56,154.62,2850869.75,0.89,63.53,64.79,1255683.88,0.92,0,0,306871.84,1,2.09,20.02,63876.2,0.1,71.38,75.15,1434008.38,0.87,137.52,152.03,2238017.25,0.85,153.34,164.14,3393436.25,0.88,2.55,5.01,1012725.75,0.48,3.31,5.06,331346.75,0.61,141.47,348.4,3572076.25,0.38,22.51,27.2,496214.25,0.77,41.22,49.32,389176.91,0.78,0,,,0,,,0
2019-02-17,7:00:00,479.11,491.82,66.46,99,3.78,139.62,806228.31,0.03,24.47,29.68,449307,0.78,176.64,196.43,90.09,88.8,54.37,62.46,26.62,90.6,161,167,48,-95.77,19.57,19.84,5.44,95.6,146.42,155.24,2851017.5,0.89,61.51,63.27,1255746.38,0.91,0,0,306871.84,1,2.38,19.87,63878.24,0.12,75.37,79.22,1434086.13,0.87,104.89,109.26,2238122.25,0.9,152.29,164.39,3393591,0.87,2.59,4.81,1012728.38,0.51,4.04,5.28,331350.25,0.72,151.78,358.98,3572228.25,0.4,30.02,32.4,496251.97,0.87,45.79,52.65,389219.47,0.82,0,,,0,,,0
2019-02-17,8:00:00,474.39,475.57,64.98,99,3.78,139.62,806228.31,0.03,24.98,30.44,449329.28,0.77,177.23,197.91,91.57,88.8,56.37,64.51,27.65,91.8,200,205,51,-96.85,17.25,15.04,6.88,90.8,144.34,152.65,2851167.75,0.89,63.08,64.74,1255808.25,0.91,0,0,306871.88,1,1.71,17.75,63880.88,0.09,96.35,98.34,1434168.25,0.9,98.36,105.12,2238225.75,0.87,156.53,168.08,3393743.75,0.87,2.7,5.2,1012731,0.49,4.23,5.67,331354.31,0.7,154.33,360.66,3572379.25,0.4,54.83,55.61,496298.34,0.92,39.24,47.76,389261.28,0.77,0,,,0,,,0
2019-02-17,9:00:00,496.54,493.29,70.89,99,3.78,139.62,806228.31,0.03,24.53,29.86,449351.66,0.78,174.72,192,87.14,89,54.27,64.51,27.14,89.6,204,208,47,-97.47,15.87,20.8,6.72,95.2,153.76,160.91,2851313.5,0.9,73.13,74.79,1255871,0.92,0,0,306872.13,1,2.52,19.65,63882.46,0.12,94.78,97.88,1434256.13,0.89,105.17,110.98,2238334.5,0.89,147.81,161.23,3393898.25,0.86,2.72,5.55,1012733.81,0.46,4.16,5.43,331358.59,0.72,158.12,364.23,3572536.25,0.41,35.25,40.23,496349.84,0.82,59.14,63.19,389311.81,0.88,0,,,0,,,0
2019-02-17,10:00:00,487.98,539.08,63.51,99.4,3.78,139.62,806228.31,0.03,27.53,32.24,449377.06,0.8,171.32,193.48,91.57,88,62.16,62.98,19.97,94,197,202,50,-96.86,16.32,18.24,6.72,94.4,148.95,157.54,2851463.25,0.89,62.09,63.29,1255936.13,0.92,0,0,306872.16,1,1.91,19.66,63884.58,0.09,85.69,88.42,1434345.38,0.89,108.45,113.56,2238442,0.89,160.46,170.97,3394054,0.88,2.85,6.02,1012736.75,0.44,4.19,5.36,331362.78,0.73,161.82,367.11,3572698.5,0.41,32.76,37.04,496397.97,0.82,63.86,67.06,389371.69,0.89,0,,,0,,,0
2019-02-17,11:00:00,478.52,515.45,67.94,99.2,3.78,139.62,806228.31,0.03,28.16,32.41,449403.84,0.81,172.8,197.91,96,87.4,53.45,63.49,29.18,90.2,186,193,55,-95.76,15.55,16.96,5.28,93.6,153,161.19,2851616,0.89,68.33,68.44,1256000.63,0.93,0,0,306872.16,1,0.9,18.65,63886.76,0.05,78.41,81.95,1434429,0.87,145.58,160.28,2238560.5,0.84,154.59,166.45,3394209.5,0.87,2.96,6.37,1012739.63,0.43,4.3,5.55,331367.03,0.72,165.74,372.67,3572861.25,0.41,28.89,34.31,496445.47,0.78,61.39,64.88,389432.06,0.88,0,,,0,,,0
2019-02-17,12:00:00,480.3,500.68,73.85,98.8,3.78,139.62,806228.31,0.03,26.95,30.84,449432,0.82,170.58,192,93.05,87.4,55.5,61.95,25.09,92,211,217,54,-96.8,15.36,17.44,6.56,94,149.01,156.9,2851765,0.89,63.87,65.52,1256064.38,0.91,0,0,306872.16,1,2.5,21.27,63888.88,0.11,78.42,81.21,1434512,0.89,104.95,110.25,2238667.25,0.89,153,166.15,3394365.25,0.87,3.03,6.64,1012742.63,0.43,4.17,5.78,331371.25,0.67,161.08,366.68,3573023.5,0.41,56.58,57.15,496489.66,0.93,58.77,63.06,389490.97,0.88,0,,,0,,,0
2019-02-17,13:00:00,491.08,496.25,73.85,98.8,3.78,139.62,806228.31,0.03,25.71,29.97,449463.34,0.81,173.69,203.82,94.52,88.8,54.73,67.07,29.18,89.6,181,186,49,-96.53,15.46,15.36,5.44,91,152.26,160.76,2851914.75,0.89,69.07,69.64,1256129.63,0.93,0,0,306872.16,1,2.52,19.45,63890.88,0.13,84.9,86.99,1434596.88,0.9,109.13,113.74,2238777,0.9,166.97,178.26,3394522.25,0.88,3.3,6.9,1012745.63,0.45,4.18,5.54,331375.5,0.71,166.3,370.67,3573187,0.42,63.89,63.78,496536.03,0.94,59.22,63.6,389548.81,0.87,0,,,0,,,0
2019-02-17,14:00:00,491.96,481.48,70.89,99,3.78,139.62,806228.31,0.03,27.57,31.46,449495.84,0.83,176.49,197.91,93.05,88.2,52.33,65.54,28.16,88.8,191,198,56,-95.96,14.7,16.8,6.72,93.2,142.77,152.01,2852065.25,0.89,64.74,65.51,1256196.5,0.93,0,0,306872.16,1,2.86,22.24,63892.55,0.12,89.44,91.47,1434684.75,0.9,118.29,121.28,2238893.5,0.91,147.73,160.05,3394681.75,0.87,2.99,6.34,1012748.69,0.44,4.78,6.53,331380.19,0.69,169.01,372.88,3573352.75,0.42,70.46,69.39,496582,0.95,59.74,64.14,389606.41,0.88,0,,,0,,,0
2019-02-17,15:00:00,473.06,477.05,67.94,99,3.78,139.62,806228.31,0.03,36.2,38.5,449525.59,0.89,175.02,199.38,91.57,89,51.46,55.81,24.06,92.6,188,193,50,-96.64,14.8,16.64,5.6,93.8,142.42,151.92,2852210.5,0.89,68.5,68.67,1256264.5,0.94,0,0,306872.16,1,2.73,19,63894.24,0.14,91.67,94.46,1434771.25,0.89,118.06,121.82,2239009.75,0.91,153.02,164.49,3394843.75,0.88,3.25,7.27,1012751.69,0.42,4,5.29,331384.84,0.71,166.06,369.5,3573520.5,0.42,49.12,50.59,496629.69,0.91,59.5,63.86,389662.88,0.88,0,,,0,,,0
2019-02-17,16:00:00,464.64,475.57,69.42,99,3.78,139.62,806228.31,0.03,31.24,34.68,449556.97,0.85,173.98,192,88.62,88.8,51.46,58.37,24.06,89.6,162,167,44,-96.5,13.94,16.64,6.08,92,137.26,146.12,2852356,0.89,62.52,62.84,1256329.75,0.93,0,0,306872.16,1,2.17,18.43,63895.86,0.11,93.23,96.41,1434854.38,0.89,151.19,164.17,2239133.25,0.87,158.21,169.3,3395005.25,0.88,2.96,6.52,1012754.75,0.43,7.37,9.9,331389.78,0.7,166.28,371.66,3573688.5,0.42,70.66,69.73,496674.69,0.95,38.19,47.04,389708.84,0.76,0,,,0,,,0
2019-02-17,17:00:00,475.42,482.95,70.89,99,3.78,139.62,806228.31,0.03,33.95,36.58,449589.19,0.87,172.5,193.48,88.62,88.8,52.22,58.88,24.06,88.6,179,184,45,-96.9,17.57,20.96,6.88,95,147.58,154.04,2852503.5,0.9,65.5,65.18,1256395,0.94,0,0,306872.16,1,2,17.71,63897.86,0.11,82.62,85.29,1434942,0.89,112.46,116.39,2239252.25,0.9,163.06,173.84,3395168.5,0.88,3.06,6.71,1012757.75,0.43,4.14,5.35,331394.47,0.72,164.75,369.24,3573856.25,0.42,72.75,71.38,496720.41,0.95,55.76,60.56,389749.63,0.86,0,,,0,,,0
